Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Primary Dolphin,Secondary Dolphin,Dolphin ID,Unknown Dolphin Alias,Dolphin ID Certainty,Nickname On Boat,Primary Secondary Indicator,Dolphin Notes
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,JOY,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,LIC,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,MIN,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,MOU,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,NAT,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,NIL,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,NOV,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,PDX,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,PSU,N/A,,,SECONDARY,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,QUA,N/A,,,PRIMARY,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,RID,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,SKI,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,TIP,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,TON,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,TRO,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,UNKNOWN,1XX,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,WYL,N/A,,,,
22962,1991-10-17,MAZIWA,10:30:00,15:30:00,QUA,PSU,YIN,N/A,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,BLI,N/A,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,HUL,N/A,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UHF,N/A,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,1XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,2XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,3XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,4XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,5XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,UNKNOWN,6XX,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,URC,N/A,,,,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,ZAP,N/A,,,PRIMARY,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,ZIG,N/A,,,SECONDARY,
22963,1991-10-19,MAZIWA,08:30:00,16:50:28,ZAP,ZIG,ZIP,N/A,,,,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,ASH,N/A,,,,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,BLY,N/A,,,,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,CAP,N/A,,,,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,JOY,N/A,,,,
22964,1991-10-24,MAZIWA,14:15:00,15:15:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22965,1991-10-26,MAZIWA,12:55:00,16:42:00,RAB,NIC,HOL,N/A,,,,
22965,1991-10-26,MAZIWA,12:55:00,16:42:00,RAB,NIC,NIC,N/A,,,SECONDARY,
22965,1991-10-26,MAZIWA,12:55:00,16:42:00,RAB,NIC,NOV,N/A,,,,
22965,1991-10-26,MAZIWA,12:55:00,16:42:00,RAB,NIC,RAB,N/A,,,PRIMARY,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,COO,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,CRO,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,FAT,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,HOL,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,JFR,N/A,,,SECONDARY,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,JSE,N/A,,,PRIMARY,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,NIC,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,NOV,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,PEG,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,RAB,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,SMO,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,SQL,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,SQU,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,YAN,N/A,,,,
22966,1991-10-27,MAZIWA,08:18:00,13:20:00,JSE,JFR,YOG,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,COO,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,COU,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,CRO,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,FAT,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,NIC,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,PEG,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,RAB,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,SQL,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,SQU,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,TWO,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,YAN,N/A,,,,
22967,1991-10-28,MAZIWA,11:45:00,13:42:00,NOV,HOL,YIN,N/A,,,,
22968,1991-11-02,MAZIWA,14:34:00,16:24:00,ZAP,ZIG,ZAP,N/A,,,PRIMARY,
22968,1991-11-02,MAZIWA,14:34:00,16:24:00,ZAP,ZIG,ZIG,N/A,,,SECONDARY,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,ALG,N/A,,,SECONDARY,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,BIF,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,BOH,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,CRE,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,DEN,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,DIN,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,GHO,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,GOB,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,LAD,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,LIT,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,NAT,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,NIL,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,OYS,N/A,,,PRIMARY,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,RID,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,TRY,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,UNO,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,WEE,N/A,,,,
22969,1991-11-03,MAZIWA,13:00:00,16:06:50,OYS,ALG,WYL,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,ALG,N/A,,,SECONDARY,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,BAM,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,BJA,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,BUM,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,FAT,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,JOY,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,MIJ,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,MIN,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,MOU,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,MUN,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,OYS,N/A,,,PRIMARY,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,PSU,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,QUA,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,TIP,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,YAN,N/A,,,,
22970,1991-11-04,MAZIWA,08:40:00,11:05:00,OYS,ALG,YIN,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,ALG,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,HOL,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,JOY,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,MIJ,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,MIN,N/A,,,SECONDARY,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,MOU,N/A,,,PRIMARY,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,MUN,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,NOV,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,OYS,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,PSU,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,QUA,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,TIP,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,YAN,N/A,,,,
22971,1991-11-04,MAZIWA,09:05:00,12:30:00,MOU,MIN,YIN,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,CAP,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,DAG,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,FRE,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,LIC,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,LIN,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,LUC,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,MIN,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,MOU,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,POI,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,TON,N/A,,,,
22972,1991-11-07,MAZIWA,14:00:00,15:30:00,NOV,HOL,YIN,N/A,,,,
22973,1991-11-10,MAZIWA,12:15:00,13:30:00,RAB,NIC,HOL,N/A,,,,
22973,1991-11-10,MAZIWA,12:15:00,13:30:00,RAB,NIC,NIC,N/A,,,SECONDARY,
22973,1991-11-10,MAZIWA,12:15:00,13:30:00,RAB,NIC,NOV,N/A,,,,
22973,1991-11-10,MAZIWA,12:15:00,13:30:00,RAB,NIC,PUC,N/A,,,,
22973,1991-11-10,MAZIWA,12:15:00,13:30:00,RAB,NIC,RAB,N/A,,,PRIMARY,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,AHA,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,MIN,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,MOU,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,NAT,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,NIC,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,PRI,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,PUC,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,RAB,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,RID,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,SMO,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,TWO,N/A,,,,
22974,1991-11-11,MAZIWA,13:10:00,14:20:00,NOV,HOL,YOG,N/A,,,,
22975,1991-11-11,MAZIWA,14:10:00,14:50:00,MOU,MIN,HOL,N/A,,,,
22975,1991-11-11,MAZIWA,14:10:00,14:50:00,MOU,MIN,MIN,N/A,,,SECONDARY,
22975,1991-11-11,MAZIWA,14:10:00,14:50:00,MOU,MIN,MOU,N/A,,,PRIMARY,
22975,1991-11-11,MAZIWA,14:10:00,14:50:00,MOU,MIN,NOV,N/A,,,,
22975,1991-11-11,MAZIWA,14:10:00,14:50:00,MOU,MIN,TWO,N/A,,,,
22976,1991-11-12,MAZIWA,09:50:00,10:10:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22976,1991-11-12,MAZIWA,09:50:00,10:10:00,NOV,HOL,NIC,N/A,,,,
22976,1991-11-12,MAZIWA,09:50:00,10:10:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22976,1991-11-12,MAZIWA,09:50:00,10:10:00,NOV,HOL,PUC,N/A,,,,
22976,1991-11-12,MAZIWA,09:50:00,10:10:00,NOV,HOL,RAB,N/A,,,,
22977,1991-11-12,MAZIWA,11:30:00,12:22:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22977,1991-11-12,MAZIWA,11:30:00,12:22:00,NOV,HOL,NIC,N/A,,,,
22977,1991-11-12,MAZIWA,11:30:00,12:22:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22977,1991-11-12,MAZIWA,11:30:00,12:22:00,NOV,HOL,PUC,N/A,,,,
22977,1991-11-12,MAZIWA,11:30:00,12:22:00,NOV,HOL,RAB,N/A,,,,
22978,1991-11-15,MAZIWA,09:05:00,09:30:00,RAB,NIC,NIC,N/A,,,SECONDARY,
22978,1991-11-15,MAZIWA,09:05:00,09:30:00,RAB,NIC,RAB,N/A,,,PRIMARY,
22979,1991-11-15,MAZIWA,09:57:30,13:20:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22979,1991-11-15,MAZIWA,09:57:30,13:20:00,NOV,HOL,NIC,N/A,,,,
22979,1991-11-15,MAZIWA,09:57:30,13:20:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22979,1991-11-15,MAZIWA,09:57:30,13:20:00,NOV,HOL,RAB,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,COO,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,CRO,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,HOL,N/A,,,SECONDARY,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,JFR,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,JSE,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,NIC,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,NOV,N/A,,,PRIMARY,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,PUC,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,RAB,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,SMO,N/A,,,,
22980,1991-11-17,MAZIWA,12:35:00,13:30:00,NOV,HOL,YOG,N/A,,,,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,ALG,N/A,,,,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,MIN,N/A,,,SECONDARY,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,MOU,N/A,,,PRIMARY,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,OYS,N/A,,,,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,SLA,N/A,,,,
22981,1991-11-17,MAZIWA,14:05:00,14:45:00,MOU,MIN,YIN,N/A,,,,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,ALG,N/A,,,SECONDARY,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,MIN,N/A,,,,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,MOU,N/A,,,,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,OYS,N/A,,,PRIMARY,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,SLA,N/A,,,,
22982,1991-11-17,MAZIWA,14:05:00,16:05:00,OYS,ALG,YIN,N/A,,,,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,HOL,N/A,,,,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,JFR,N/A,,,SECONDARY,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,JSE,N/A,,,PRIMARY,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,NIC,N/A,,,,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,PUC,N/A,,,,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,RAB,N/A,,,,
22983,1992-06-08,MAZIWA,09:35:00,10:25:00,JSE,JFR,SUR,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,ARC,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,CAP,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,COD,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,DAG,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,EAT,N/A,,,PRIMARY,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,EED,N/A,,,SECONDARY,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,ELF,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,JAS,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,JFR,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,JSE,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,LIN,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,MEL,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,PIX,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,SPU,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,SUR,N/A,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,UNKNOWN,1XX,,,,
22984,1992-06-09,MAZIWA,13:00:00,15:00:00,EAT,EED,WAV,N/A,,,,
22985,1992-06-11,MAZIWA,10:00:00,10:40:00,JSE,JFR,JFR,N/A,,,SECONDARY,
22985,1992-06-11,MAZIWA,10:00:00,10:40:00,JSE,JFR,JSE,N/A,,,PRIMARY,
22985,1992-06-11,MAZIWA,10:00:00,10:40:00,JSE,JFR,SUR,N/A,,,,
22986,1992-06-12,MAZIWA,08:33:00,10:15:00,SMO,YOG,BOO,N/A,,,,
22986,1992-06-12,MAZIWA,08:33:00,10:15:00,SMO,YOG,SMO,N/A,,,PRIMARY,
22986,1992-06-12,MAZIWA,08:33:00,10:15:00,SMO,YOG,SUR,N/A,,,,
22986,1992-06-12,MAZIWA,08:33:00,10:15:00,SMO,YOG,YOG,N/A,,,SECONDARY,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,BOO,N/A,,,,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,EAT,N/A,,,PRIMARY,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,EED,N/A,,,SECONDARY,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,SMO,N/A,,,,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,SUR,N/A,,,,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,UNKNOWN,1JX,,,,
22987,1992-06-13,MAZIWA,10:00:00,12:57:06,EAT,EED,YOG,N/A,,,,
22988,1992-06-15,MAZIWA,10:40:00,12:25:00,SMO,YOG,SMO,N/A,,,PRIMARY,
22988,1992-06-15,MAZIWA,10:40:00,12:25:00,SMO,YOG,SUR,N/A,,,,
22988,1992-06-15,MAZIWA,10:40:00,12:25:00,SMO,YOG,YOG,N/A,,,SECONDARY,
22989,1992-06-16,MAZIWA,08:25:00,10:50:00,COO,,COO,N/A,,,PRIMARY,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,BOO,N/A,,,,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,LUC,N/A,,,,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,PEG,N/A,,,PRIMARY,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,POI,N/A,,,,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,SQL,N/A,,,,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,SQU,N/A,,,SECONDARY,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,TWO,N/A,,,,
22990,1992-06-17,MAZIWA,10:10:00,17:30:00,PEG,SQU,UNKNOWN,1XX,,,,
22991,1992-06-18,MAZIWA,16:30:00,17:30:00,SMO,YOG,COO,N/A,,,,
22991,1992-06-18,MAZIWA,16:30:00,17:30:00,SMO,YOG,SMO,N/A,,,PRIMARY,
22991,1992-06-18,MAZIWA,16:30:00,17:30:00,SMO,YOG,YOG,N/A,,,SECONDARY,
22992,1992-06-19,MAZIWA,13:50:00,15:35:00,COO,,COO,N/A,,,PRIMARY,
22992,1992-06-19,MAZIWA,13:50:00,15:35:00,COO,,HII,N/A,,,,
22992,1992-06-19,MAZIWA,13:50:00,15:35:00,COO,,PUC,N/A,,,,
22992,1992-06-19,MAZIWA,13:50:00,15:35:00,COO,,REA,N/A,,,,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,HOL,N/A,,,,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,NIC,N/A,,,SECONDARY,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,PUC,N/A,,,,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,RAB,N/A,,,PRIMARY,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,SUR,N/A,,,,
22993,1992-06-20,MAZIWA,11:30:00,12:30:00,RAB,NIC,WAV,N/A,,,,
22994,1992-06-21,MAZIWA,09:15:00,11:00:00,QUA,PSU,PSU,N/A,,,SECONDARY,
22994,1992-06-21,MAZIWA,09:15:00,11:00:00,QUA,PSU,QUA,N/A,,,PRIMARY,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,CRI,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,HOL,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,PEG,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,PUC,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,SQL,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,SQU,N/A,,,,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,UHF,N/A,,,SECONDARY,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,URC,N/A,,,PRIMARY,
22995,1992-06-22,MAZIWA,08:55:00,17:30:00,URC,UHF,YAN,N/A,HIGH,,,
22996,1992-06-23,MAZIWA,09:05:00,17:30:00,SMO,YOG,COO,N/A,,,,
22996,1992-06-23,MAZIWA,09:05:00,17:30:00,SMO,YOG,DAG,N/A,,,,
22996,1992-06-23,MAZIWA,09:05:00,17:30:00,SMO,YOG,SMO,N/A,,,PRIMARY,
22996,1992-06-23,MAZIWA,09:05:00,17:30:00,SMO,YOG,SUR,N/A,,,,
22996,1992-06-23,MAZIWA,09:05:00,17:30:00,SMO,YOG,UNKNOWN,1XX,,,,
